OrderID,OrderDate,CustomerID,Region,CustomerSegment,ProductCategory,Product,Quantity,UnitPrice,Revenue,Cost,Profit,ProjectID,ResourceID,ResourceRole,HoursWorked,BillRate,BillAmount,InvoiceStatus,PaymentDate,PO_Created,PONumber,CreditNote,DebitNote
ORD009335,2023-05-21,CUST01713,South,Mid-Market,Office Supplies,Pen,3,1090.74,3272.22,2444.82,827.3999999999996,PRJ0093,RES01119,Analyst,5.41,188.03,1017.24,Submitted,2023-06-20,False,,0.0,0.0
ORD009336,2023-10-16,CUST01247,West,SMB,Electronics,Mouse,5,304.88,1524.4,696.56,827.8400000000001,PRJ0446,RES00730,Consultant,2.08,167.3,347.98,Submitted,2023-11-15,True,PO31010,0.0,76.22
ORD009337,2024-12-30,CUST00966,Central,SMB,Services,Support,3,593.06,1779.18,943.48,835.7,PRJ0079,RES00437,Analyst,3.29,97.87,321.99,Overdue,2025-03-30,False,,0.0,0.0
ORD009338,2024-08-11,CUST01054,East,SMB,Electronics,Keyboard,2,523.18,1046.36,688.6,357.7599999999999,PRJ0061,RES01142,Developer,2.44,142.07,346.65,Overdue,2024-10-10,True,PO44824,0.0,0.0
ORD009339,2024-02-15,CUST00742,South,SMB,Office Supplies,Paper,3,1865.39,5596.17,4571.73,1024.4400000000005,PRJ0033,RES00404,PM,4.57,95.53,436.57,Submitted,2024-03-31,True,PO86176,0.0,0.0
ORD009340,2024-01-12,CUST01488,Central,Mid-Market,Office Supplies,Pen,2,1515.89,3031.78,1337.09,1694.6900000000003,PRJ0166,RES00863,Developer,1.99,209.13,416.17,Cancelled,,True,PO21855,0.0,0.0
ORD009341,2024-01-19,CUST00379,West,SMB,Furniture,Desk,4,2040.99,8163.96,4568.93,3595.0299999999997,PRJ0252,RES00016,PM,4.86,163.17,793.01,Overdue,2024-01-26,False,,0.0,0.0
ORD009342,2023-06-01,CUST00406,Central,SMB,Software,Antivirus,8,1271.17,10169.36,4177.53,5991.830000000001,PRJ0054,RES01070,Consultant,5.99,120.15,719.7,Submitted,2023-06-08,True,PO72876,0.0,0.0
ORD009343,2024-09-18,CUST00980,South,Enterprise,Electronics,Laptop,6,1163.54,6981.24,3839.96,3141.2799999999997,PRJ0369,RES00921,Tester,4.14,85.69,354.76,Draft,,False,,0.0,0.0
ORD009344,2023-11-15,CUST01916,Central,Mid-Market,Furniture,Desk,4,1194.8,4779.2,2549.28,2229.9199999999996,PRJ0123,RES00269,Consultant,4.65,208.27,968.46,Submitted,2023-11-30,False,,0.0,0.0
ORD009345,2024-01-04,CUST01283,South,Enterprise,Services,Implementation,3,1442.31,4326.93,2935.06,1391.8700000000003,PRJ0400,RES00296,Developer,2.34,75.14,175.83,Overdue,2024-02-18,False,,0.0,0.0
ORD009346,2024-08-28,CUST00488,North,Enterprise,Office Supplies,Pen,3,1033.2,3099.6,1391.47,1708.1299999999999,PRJ0017,RES01093,Consultant,7.84,57.44,450.33,Paid,2024-09-27,True,PO43321,0.0,0.0
ORD009347,2024-07-13,CUST00819,North,SMB,Electronics,Keyboard,2,1823.76,3647.52,2711.49,936.0300000000002,PRJ0338,RES00354,Developer,7.61,27.71,210.87,Paid,2024-08-27,False,,0.0,0.0
ORD009348,2024-12-03,CUST00098,West,Mid-Market,Software,Analytics License,4,24.81,99.24,45.28,53.959999999999994,PRJ0027,RES01164,PM,10.07,231.21,2328.28,Cancelled,,False,,0.0,0.0
ORD009349,2024-04-06,CUST00924,North,Enterprise,Office Supplies,Notebook,5,2216.17,11080.85,8434.77,2646.08,PRJ0078,RES00961,Analyst,1.55,80.82,125.27,Submitted,2024-05-06,False,,0.0,0.0
ORD009350,2023-01-12,CUST01680,East,Mid-Market,Electronics,Mouse,3,884.9,2654.7,1065.59,1589.11,PRJ0270,RES00244,Tester,5.58,83.91,468.22,Overdue,2023-03-13,True,PO2701,0.0,0.0
ORD009351,2023-06-05,CUST01271,South,Mid-Market,Office Supplies,Paper,4,2339.54,9358.16,4598.21,4759.95,PRJ0360,RES00815,Consultant,11.12,127.34,1416.02,Paid,2023-07-05,False,,0.0,0.0
ORD009352,2024-11-14,CUST01509,East,Enterprise,Office Supplies,Stapler,5,670.24,3351.2,2259.3,1091.8999999999996,PRJ0194,RES00400,Consultant,1.66,83.24,138.18,Overdue,2024-11-29,False,,0.0,0.0
ORD009353,2024-04-21,CUST01185,South,SMB,Office Supplies,Pen,7,236.52,1655.64,1231.71,423.93000000000006,PRJ0116,RES01037,Developer,3.81,152.84,582.32,Submitted,2024-05-21,True,PO79328,0.0,0.0
ORD009354,2024-02-05,CUST01280,South,SMB,Electronics,Monitor,6,1399.79,8398.74,7073.39,1325.3499999999995,PRJ0433,RES00014,Analyst,5.5,162.9,895.95,Submitted,2024-02-12,True,PO87398,0.0,0.0
ORD009355,2023-06-26,CUST00741,East,SMB,Services,Support,7,816.5,5715.5,4499.05,1216.4499999999998,PRJ0209,RES00298,Analyst,5.23,84.57,442.3,Paid,2023-07-26,False,,0.0,0.0
ORD009356,2023-12-07,CUST00787,West,Enterprise,Furniture,Chair,1,882.32,882.32,531.22,351.1,PRJ0350,RES00044,Consultant,2.32,162.93,378.0,Cancelled,,False,,0.0,0.0
ORD009357,2023-02-26,CUST01853,West,SMB,Furniture,Shelf,4,601.07,2404.28,1497.75,906.5300000000002,PRJ0374,RES00400,Developer,1.37,137.58,188.48,Submitted,2023-03-13,False,,0.0,0.0
ORD009358,2024-03-23,CUST00532,North,Mid-Market,Office Supplies,Pen,5,1185.56,5927.8,4335.12,1592.6800000000003,PRJ0490,RES00282,PM,8.23,128.49,1057.47,Submitted,2024-05-07,False,,0.0,0.0
ORD009359,2023-07-22,CUST00971,Central,SMB,Furniture,Cabinet,5,2031.5,10157.5,4796.29,5361.21,PRJ0434,RES00292,PM,4.0,145.83,583.32,Paid,2023-07-29,False,,0.0,0.0
ORD009360,2024-11-27,CUST01088,West,Mid-Market,Office Supplies,Notebook,1,1622.49,1622.49,1280.7,341.78999999999996,PRJ0235,RES00668,PM,8.09,213.89,1730.37,Submitted,2024-12-27,False,,0.0,0.0
ORD009361,2024-09-24,CUST00027,Central,SMB,Office Supplies,Paper,3,2156.54,6469.62,4474.78,1994.8400000000001,PRJ0245,RES00283,Developer,1.94,136.56,264.93,Overdue,2024-10-01,False,,0.0,0.0
ORD009362,2023-07-21,CUST00083,North,Mid-Market,Software,Antivirus,7,1350.23,9451.61,7045.63,2405.9800000000005,PRJ0465,RES01186,Developer,3.62,119.78,433.6,Submitted,2023-08-20,True,PO80862,0.0,0.0
ORD009363,2023-11-26,CUST00095,North,Mid-Market,Services,Implementation,5,1707.43,8537.15,7002.96,1534.1899999999996,PRJ0406,RES01100,PM,24.13,222.4,5366.51,Paid,2024-01-25,False,,0.0,0.0
ORD009364,2023-12-29,CUST01900,East,SMB,Services,Support,3,763.69,2291.07,1925.89,365.18000000000006,PRJ0149,RES00651,Consultant,9.51,61.13,581.35,Overdue,2024-01-28,False,,0.0,0.0
ORD009365,2024-03-29,CUST00976,West,Mid-Market,Electronics,Monitor,5,112.44,562.2,422.89,139.31000000000006,PRJ0217,RES00308,Analyst,5.94,173.41,1030.06,Submitted,2024-04-05,False,,0.0,0.0
ORD009366,2023-12-22,CUST01927,South,Mid-Market,Electronics,Tablet,4,1201.6,4806.4,3297.9,1508.4999999999995,PRJ0357,RES00655,Consultant,6.59,200.91,1324.0,Submitted,2024-01-06,False,,0.0,0.0
ORD009367,2023-08-04,CUST01874,Central,SMB,Office Supplies,Notebook,3,101.25,303.75,142.01,161.74,PRJ0218,RES01060,Tester,10.8,34.44,371.95,Paid,2023-09-18,False,,0.0,0.0
ORD009368,2024-07-08,CUST01675,East,SMB,Office Supplies,Stapler,5,2329.79,11648.95,4682.47,6966.4800000000005,PRJ0014,RES01175,Consultant,1.52,165.57,251.67,Submitted,2024-07-15,False,,0.0,0.0
ORD009369,2023-01-23,CUST00333,North,SMB,Office Supplies,Notebook,3,797.83,2393.49,1892.95,500.53999999999974,PRJ0234,RES00131,PM,2.92,83.34,243.35,Submitted,2023-03-24,False,,0.0,0.0
ORD009370,2023-06-04,CUST00464,Central,SMB,Electronics,Mouse,2,1006.17,2012.34,1681.68,330.65999999999985,PRJ0245,RES00569,Analyst,1.49,124.89,186.09,Submitted,2023-07-04,False,,0.0,0.0
ORD009371,2023-07-05,CUST01982,East,Mid-Market,Services,Consulting,7,1804.25,12629.75,6636.75,5993.0,PRJ0109,RES00249,Consultant,7.7,112.85,868.94,Overdue,2023-08-04,True,PO98877,0.0,0.0
ORD009372,2023-09-06,CUST00971,North,SMB,Services,Consulting,6,1690.08,10140.48,4358.04,5782.44,PRJ0288,RES00149,Analyst,9.87,133.52,1317.84,Submitted,2023-10-06,False,,0.0,0.0
ORD009373,2023-05-14,CUST01911,North,Enterprise,Office Supplies,Notebook,4,38.91,155.64,106.79,48.84999999999998,PRJ0146,RES01160,PM,2.84,90.0,255.6,Paid,2023-07-13,True,PO75511,0.0,0.0
ORD009374,2023-11-17,CUST00596,West,Enterprise,Services,Implementation,4,1618.97,6475.88,5269.74,1206.1400000000003,PRJ0414,RES00410,Tester,1.02,212.93,217.19,Paid,2024-02-15,True,PO9182,0.0,0.0
ORD009375,2024-01-25,CUST01266,Central,Mid-Market,Furniture,Chair,5,1445.75,7228.75,3664.06,3564.69,PRJ0373,RES01075,PM,1.97,177.8,350.27,Paid,2024-03-25,False,,0.0,0.0
ORD009376,2024-03-09,CUST01991,South,Mid-Market,Software,CRM License,6,696.61,4179.66,1770.8,2408.8599999999997,PRJ0303,RES00383,Tester,7.62,146.38,1115.42,Submitted,2024-05-08,False,,0.0,0.0
ORD009377,2023-01-22,CUST00797,North,SMB,Office Supplies,Pen,4,1749.15,6996.6,4618.7,2377.9000000000005,PRJ0028,RES00701,Analyst,7.47,88.65,662.22,Submitted,2023-02-06,False,,0.0,0.0
ORD009378,2024-08-22,CUST01378,West,SMB,Furniture,Cabinet,4,1597.16,6388.64,3490.55,2898.09,PRJ0427,RES01071,Developer,4.32,32.7,141.26,Draft,,True,PO25787,0.0,0.0
ORD009379,2024-10-26,CUST01458,West,Mid-Market,Furniture,Shelf,2,949.06,1898.12,1542.66,355.4599999999998,PRJ0109,RES00848,PM,12.13,77.44,939.35,Paid,2024-12-25,False,,0.0,0.0
ORD009380,2023-05-05,CUST00629,Central,Enterprise,Services,Support,6,2324.58,13947.48,10592.98,3354.5,PRJ0153,RES00745,Consultant,10.15,84.11,853.72,Paid,2023-05-20,False,,0.0,0.0
ORD009381,2023-03-20,CUST00308,West,Enterprise,Electronics,Mouse,9,592.79,5335.11,3234.72,2100.39,PRJ0083,RES00295,Analyst,3.13,71.2,222.86,Paid,2023-03-27,False,,0.0,0.0
ORD009382,2023-02-20,CUST00162,Central,Enterprise,Software,CRM License,3,2409.15,7227.45,5453.69,1773.7600000000002,PRJ0399,RES00558,Developer,4.18,31.57,131.96,Paid,2023-03-22,False,,0.0,0.0
ORD009383,2024-12-28,CUST01321,Central,SMB,Electronics,Tablet,5,328.93,1644.65,926.09,718.5600000000001,PRJ0435,RES00751,PM,2.08,230.79,480.04,Draft,,False,,0.0,0.0
ORD009384,2023-06-25,CUST01974,South,SMB,Services,Implementation,7,540.27,3781.89,1604.75,2177.14,PRJ0326,RES00270,Tester,8.22,167.3,1375.21,Paid,2023-08-09,False,,0.0,0.0
ORD009385,2023-09-10,CUST01807,South,SMB,Electronics,Keyboard,5,1312.47,6562.35,5312.3,1250.0500000000002,PRJ0012,RES01107,Consultant,4.93,119.98,591.5,Overdue,2023-09-17,True,PO92850,0.0,0.0
ORD009386,2023-09-03,CUST01114,South,SMB,Software,Antivirus,9,2193.83,19744.47,11721.85,8022.620000000001,PRJ0476,RES00296,Developer,7.75,193.12,1496.68,Paid,2023-09-10,False,,0.0,0.0
ORD009387,2023-04-16,CUST01126,South,Mid-Market,Services,Support,3,1726.57,5179.71,3214.42,1965.29,PRJ0139,RES00707,Tester,1.1,164.51,180.96,Submitted,2023-05-31,False,,0.0,0.0
ORD009388,2023-07-12,CUST01245,West,SMB,Services,Consulting,5,1512.74,7563.7,5746.82,1816.88,PRJ0311,RES00318,PM,6.36,68.94,438.46,Paid,2023-08-11,True,PO16662,0.0,0.0
ORD009389,2023-11-12,CUST01047,East,SMB,Furniture,Chair,3,233.93,701.79,570.94,130.8499999999999,PRJ0458,RES00619,Developer,4.68,115.53,540.68,Submitted,2023-11-27,True,PO86287,0.0,0.0
ORD009390,2023-10-29,CUST01262,North,Mid-Market,Office Supplies,Notebook,5,2195.38,10976.9,4854.0,6122.9,PRJ0489,RES00627,Analyst,2.28,131.24,299.23,Cancelled,,False,,0.0,0.0
ORD009391,2024-07-01,CUST00243,Central,SMB,Electronics,Monitor,5,538.87,2694.35,1851.15,843.1999999999998,PRJ0480,RES00694,Analyst,3.52,86.3,303.78,Submitted,2024-07-08,True,PO81368,0.0,0.0
ORD009392,2024-12-16,CUST00578,East,SMB,Services,Consulting,3,1581.22,4743.66,2639.56,2104.1,PRJ0357,RES00141,Consultant,7.6,54.83,416.71,Paid,2024-12-31,False,,0.0,0.0
ORD009393,2023-09-25,CUST00162,South,Mid-Market,Office Supplies,Paper,3,1025.05,3075.15,2071.21,1003.94,PRJ0427,RES00872,Tester,11.34,212.96,2414.97,Submitted,2023-10-25,True,PO39484,0.0,0.0
ORD009394,2023-06-19,CUST00632,East,SMB,Office Supplies,Stapler,4,1119.25,4477.0,3379.73,1097.27,PRJ0449,RES00809,Consultant,1.74,187.81,326.79,Draft,,False,,0.0,0.0
ORD009395,2024-07-04,CUST00476,West,Mid-Market,Electronics,Monitor,8,1978.54,15828.32,11279.91,4548.41,PRJ0027,RES00620,PM,2.66,202.72,539.24,Paid,2024-08-03,False,,0.0,0.0
ORD009396,2024-03-30,CUST01595,North,Mid-Market,Office Supplies,Paper,4,1517.44,6069.76,2500.21,3569.55,PRJ0239,RES00761,Developer,1.95,208.44,406.46,Submitted,2024-04-06,False,,0.0,0.0
ORD009397,2024-10-12,CUST00445,North,SMB,Electronics,Laptop,3,25.86,77.58,50.83,26.75,PRJ0115,RES00445,Tester,2.64,72.93,192.54,Paid,2024-10-19,False,,0.0,0.0
ORD009398,2023-10-19,CUST00026,East,Enterprise,Electronics,Laptop,4,548.15,2192.6,1346.46,846.1399999999999,PRJ0046,RES00117,Developer,7.21,159.62,1150.86,Submitted,2023-11-03,True,PO26177,0.0,0.0
ORD009399,2024-07-17,CUST01507,Central,SMB,Services,Implementation,4,690.13,2760.52,1249.28,1511.24,PRJ0481,RES00515,PM,1.83,96.82,177.18,Paid,2024-09-15,False,,0.0,0.0
ORD009400,2023-05-21,CUST00225,Central,Mid-Market,Software,Analytics License,4,1170.57,4682.28,3821.4,860.8799999999997,PRJ0191,RES00312,Developer,9.27,198.06,1836.02,Submitted,2023-05-28,False,,0.0,0.0
ORD009401,2023-05-26,CUST00945,West,SMB,Electronics,Keyboard,3,411.53,1234.59,899.06,335.53,PRJ0257,RES01119,PM,6.11,98.66,602.81,Submitted,2023-07-10,False,,0.0,0.0
ORD009402,2024-02-29,CUST01524,South,Enterprise,Electronics,Tablet,1,1183.61,1183.61,525.36,658.2499999999999,PRJ0490,RES00152,Tester,2.96,111.37,329.66,Submitted,2024-03-15,False,,0.0,0.0
ORD009403,2023-11-10,CUST00727,West,Mid-Market,Software,Analytics License,3,551.31,1653.93,1387.21,266.72,PRJ0436,RES00039,Developer,5.2,41.42,215.38,Submitted,2023-12-10,False,,0.0,0.0
ORD009404,2023-07-03,CUST01102,West,SMB,Software,Antivirus,5,23.63,118.15,100.39,17.760000000000005,PRJ0442,RES00388,Consultant,2.11,176.82,373.09,Submitted,2023-08-02,False,,0.0,0.0
ORD009405,2024-10-25,CUST00660,East,SMB,Office Supplies,Stapler,2,1709.1,3418.2,2180.38,1237.8199999999997,PRJ0290,RES00330,PM,6.65,82.96,551.68,Draft,,False,,0.0,0.0
ORD009406,2024-12-13,CUST00166,Central,SMB,Furniture,Chair,3,966.7,2900.1,1805.74,1094.36,PRJ0108,RES01118,Analyst,1.09,133.76,145.8,Overdue,2024-12-20,False,,0.0,0.0
ORD009407,2023-05-08,CUST00248,South,SMB,Furniture,Desk,4,1834.9,7339.6,3640.9,3698.7000000000003,PRJ0186,RES01059,Developer,6.16,115.78,713.2,Submitted,2023-05-23,False,,0.0,0.0
ORD009408,2023-10-14,CUST00069,South,Mid-Market,Software,CRM License,4,900.48,3601.92,1459.17,2142.75,PRJ0090,RES00893,Analyst,11.66,23.4,272.84,Overdue,2023-10-29,False,,0.0,0.0
ORD009409,2023-09-10,CUST00692,East,Mid-Market,Services,Consulting,3,2694.57,8083.71,5778.38,2305.33,PRJ0008,RES00303,Developer,3.06,156.52,478.95,Draft,,False,,0.0,0.0
ORD009410,2024-11-30,CUST00061,South,Mid-Market,Software,Analytics License,8,2462.84,19702.72,13326.96,6375.760000000002,PRJ0265,RES01153,Consultant,3.03,124.62,377.6,Draft,,False,,0.0,0.0
ORD009411,2024-01-21,CUST00072,South,SMB,Office Supplies,Pen,7,364.25,2549.75,1905.99,643.76,PRJ0467,RES01144,Developer,4.9,108.94,533.81,Overdue,2024-02-20,True,PO37352,0.0,0.0
ORD009412,2023-08-18,CUST01731,Central,SMB,Electronics,Monitor,4,583.96,2335.84,1259.26,1076.5800000000002,PRJ0236,RES00713,Analyst,5.18,28.55,147.89,Overdue,2023-09-17,True,PO48291,0.0,0.0
ORD009413,2023-09-28,CUST00020,West,Mid-Market,Services,Support,6,971.32,5827.92,2466.6,3361.32,PRJ0382,RES00888,Tester,4.52,47.39,214.2,Submitted,2023-10-05,False,,0.0,0.0
ORD009414,2024-02-19,CUST01814,North,SMB,Software,CRM License,5,1164.3,5821.5,2564.22,3257.28,PRJ0023,RES00834,Tester,5.3,121.32,643.0,Overdue,2024-03-20,False,,0.0,0.0
ORD009415,2023-07-17,CUST00198,Central,SMB,Furniture,Desk,4,2007.64,8030.56,6781.22,1249.3400000000001,PRJ0119,RES00176,Developer,3.98,96.73,384.99,Draft,,False,,0.0,0.0
ORD009416,2023-11-19,CUST00762,North,Mid-Market,Furniture,Desk,4,958.12,3832.48,2433.47,1399.0100000000002,PRJ0253,RES00672,PM,1.1,217.81,239.59,Paid,2024-01-18,False,,0.0,0.0
ORD009417,2023-02-25,CUST00151,West,SMB,Services,Implementation,5,229.29,1146.45,592.8,553.6500000000001,PRJ0045,RES00894,PM,1.18,88.27,104.16,Draft,,False,,0.0,0.0
ORD009418,2023-07-22,CUST00921,North,Enterprise,Furniture,Desk,4,2190.91,8763.64,3710.94,5052.699999999999,PRJ0236,RES00924,Analyst,4.38,168.52,738.12,Paid,2023-09-05,False,,0.0,0.0
ORD009419,2024-09-12,CUST00973,North,SMB,Services,Support,2,843.99,1687.98,1161.51,526.47,PRJ0467,RES00227,Developer,1.61,160.85,258.97,Paid,2024-11-11,False,,0.0,0.0
ORD009420,2024-09-19,CUST01805,South,Enterprise,Services,Support,5,1617.29,8086.45,6516.66,1569.79,PRJ0074,RES00499,Analyst,8.46,78.61,665.04,Paid,2024-10-04,False,,0.0,0.0
ORD009421,2024-08-26,CUST01726,South,Mid-Market,Software,CRM License,4,924.69,3698.76,2717.41,981.3500000000004,PRJ0229,RES00129,Developer,3.95,151.45,598.23,Cancelled,,True,PO69938,0.0,0.0
ORD009422,2023-05-18,CUST00959,West,Enterprise,Electronics,Monitor,4,769.46,3077.84,1614.17,1463.67,PRJ0444,RES00269,Consultant,11.19,58.87,658.76,Cancelled,,True,PO33508,0.0,0.0
ORD009423,2024-02-26,CUST00949,Central,Mid-Market,Office Supplies,Pen,3,1720.82,5162.46,4007.69,1154.77,PRJ0295,RES00481,PM,4.97,149.46,742.82,Overdue,2024-03-12,False,,0.0,0.0
ORD009424,2023-02-26,CUST00065,Central,SMB,Services,Support,3,1796.15,5388.45,4470.41,918.04,PRJ0456,RES00422,PM,1.87,191.57,358.24,Submitted,2023-03-28,True,PO96221,0.0,0.0
ORD009425,2024-07-15,CUST01508,East,Mid-Market,Furniture,Desk,4,354.52,1418.08,1196.89,221.18999999999983,PRJ0145,RES01093,Consultant,6.83,136.12,929.7,Submitted,2024-08-29,False,,0.0,0.0
ORD009426,2023-03-12,CUST00701,South,Mid-Market,Electronics,Mouse,2,290.09,580.18,387.92,192.25999999999993,PRJ0439,RES00029,PM,12.73,71.48,909.94,Paid,2023-03-27,False,,0.0,0.0
ORD009427,2024-08-16,CUST00109,Central,Enterprise,Software,Antivirus,4,2377.71,9510.84,6360.32,3150.5200000000004,PRJ0003,RES00872,Developer,7.0,214.62,1502.34,Submitted,2024-09-15,True,PO22868,0.0,0.0
ORD009428,2024-01-07,CUST00214,East,Enterprise,Furniture,Desk,6,1390.21,8341.26,4844.53,3496.7300000000005,PRJ0313,RES00145,Consultant,10.44,78.16,815.99,Paid,2024-02-21,False,,0.0,0.0
ORD009429,2024-09-08,CUST00618,South,Enterprise,Electronics,Keyboard,4,455.8,1823.2,1526.42,296.78,PRJ0327,RES00363,Tester,2.63,239.26,629.25,Paid,2024-09-15,False,,0.0,0.0
ORD009430,2024-08-22,CUST00299,West,SMB,Services,Implementation,5,2488.35,12441.75,8686.86,3754.8899999999994,PRJ0053,RES00756,Consultant,7.83,120.53,943.75,Submitted,2024-08-29,False,,0.0,0.0
ORD009431,2024-05-28,CUST00576,South,Enterprise,Office Supplies,Pen,3,2096.66,6289.98,3248.97,3041.0099999999998,PRJ0427,RES00601,Tester,1.17,270.74,316.77,Cancelled,,False,,0.0,0.0
ORD009432,2023-03-25,CUST01898,Central,SMB,Software,CRM License,5,2520.72,12603.6,8927.43,3676.17,PRJ0229,RES00042,Analyst,6.32,184.3,1164.78,Paid,2023-04-24,True,PO65945,0.0,0.0
ORD009433,2023-02-12,CUST00265,South,Mid-Market,Electronics,Monitor,3,581.1,1743.3,1014.51,728.79,PRJ0422,RES00183,Analyst,1.31,49.05,64.26,Submitted,2023-04-13,True,PO71121,0.0,0.0
ORD009434,2024-10-27,CUST00115,Central,Enterprise,Furniture,Desk,4,1154.57,4618.28,3564.76,1053.5199999999995,PRJ0133,RES00524,PM,28.63,156.34,4476.01,Paid,2024-11-26,False,,0.0,0.0
ORD009435,2024-08-28,CUST01179,North,SMB,Services,Consulting,3,1028.23,3084.69,2003.37,1081.3200000000002,PRJ0430,RES00053,PM,3.82,60.08,229.51,Draft,,False,,0.0,0.0
ORD009436,2023-05-13,CUST00798,Central,Mid-Market,Electronics,Laptop,3,1815.81,5447.43,3567.16,1880.2700000000004,PRJ0160,RES00895,Tester,22.69,28.52,647.12,Paid,2023-05-28,False,,0.0,0.0
ORD009437,2024-01-30,CUST00101,Central,SMB,Services,Support,6,954.54,5727.24,4506.55,1220.6899999999996,PRJ0088,RES00853,Analyst,2.15,120.8,259.72,Draft,,False,,0.0,0.0
ORD009438,2023-03-06,CUST00879,North,SMB,Electronics,Monitor,3,1106.84,3320.52,2489.06,831.46,PRJ0010,RES00383,Developer,3.01,93.5,281.44,Overdue,2023-04-05,True,PO45976,0.0,0.0
ORD009439,2023-10-17,CUST01946,South,Enterprise,Software,CRM License,1,929.8,929.8,773.34,156.45999999999992,PRJ0092,RES00360,Tester,1.72,117.43,201.98,Cancelled,,True,PO8465,0.0,0.0
ORD009440,2024-01-11,CUST01767,West,Mid-Market,Furniture,Desk,2,731.37,1462.74,900.64,562.1,PRJ0255,RES00737,Consultant,16.51,208.29,3438.87,Paid,2024-02-10,False,,0.0,0.0
ORD009441,2024-04-11,CUST00882,West,SMB,Services,Implementation,4,1059.95,4239.8,3173.5,1066.3000000000002,PRJ0223,RES00357,Tester,5.26,118.77,624.73,Submitted,2024-05-11,True,PO69275,0.0,0.0
ORD009442,2023-08-01,CUST01868,Central,SMB,Services,Implementation,5,874.05,4370.25,2726.44,1643.81,PRJ0175,RES00604,PM,1.86,219.12,407.56,Submitted,2023-08-08,True,PO3069,0.0,0.0
ORD009443,2023-05-28,CUST01824,North,SMB,Services,Support,3,1366.39,4099.17,2430.82,1668.35,PRJ0451,RES01036,Tester,1.03,158.08,162.82,Submitted,2023-06-12,False,,0.0,0.0
ORD009444,2024-07-26,CUST00981,South,Enterprise,Software,Antivirus,3,838.69,2516.07,1584.08,931.9900000000002,PRJ0124,RES00279,Analyst,1.71,105.8,180.92,Paid,2024-08-02,False,,0.0,0.0
ORD009445,2024-04-15,CUST01330,North,Enterprise,Office Supplies,Pen,6,790.15,4740.9,3394.72,1346.1799999999998,PRJ0150,RES00946,Analyst,4.33,171.45,742.38,Submitted,2024-05-15,False,,0.0,0.0
ORD009446,2023-05-29,CUST01297,North,Enterprise,Software,CRM License,2,1718.52,3437.04,1626.81,1810.23,PRJ0495,RES00604,Analyst,8.95,71.05,635.9,Paid,2023-06-28,True,PO85858,0.0,0.0
ORD009447,2023-03-29,CUST01900,East,Mid-Market,Furniture,Cabinet,2,618.29,1236.58,780.3,456.28,PRJ0358,RES01149,Developer,1.36,56.95,77.45,Submitted,2023-05-28,False,,0.0,0.0
ORD009448,2023-11-20,CUST01272,South,SMB,Software,CRM License,5,1155.43,5777.15,4545.31,1231.8399999999992,PRJ0245,RES00945,Developer,16.96,29.9,507.1,Overdue,2023-12-20,False,,0.0,0.0
ORD009449,2024-01-31,CUST01268,South,SMB,Services,Implementation,5,2764.99,13824.95,7933.4,5891.550000000001,PRJ0475,RES00714,Consultant,4.06,148.11,601.33,Paid,2024-03-01,False,,0.0,0.0
ORD009450,2024-02-08,CUST00098,Central,SMB,Office Supplies,Notebook,4,803.26,3213.04,1536.45,1676.59,PRJ0185,RES00340,Analyst,11.54,137.05,1581.56,Paid,2024-02-15,False,,0.0,0.0
ORD009451,2023-03-23,CUST00261,East,Enterprise,Office Supplies,Notebook,2,657.8,1315.6,895.6,419.9999999999999,PRJ0067,RES00054,Developer,4.02,146.23,587.84,Overdue,2023-04-07,False,,0.0,26.31
ORD009452,2024-10-02,CUST01508,North,SMB,Furniture,Shelf,3,492.63,1477.89,1178.29,299.60000000000014,PRJ0103,RES00225,Tester,5.9,243.83,1438.6,Submitted,2024-12-31,True,PO80308,0.0,0.0
ORD009453,2023-10-13,CUST00320,North,Mid-Market,Office Supplies,Paper,3,1830.65,5491.95,3110.2,2381.75,PRJ0177,RES00838,Consultant,3.83,52.98,202.91,Submitted,2023-10-28,True,PO66912,0.0,0.0
ORD009454,2024-01-17,CUST01417,North,Enterprise,Software,Antivirus,3,1619.33,4857.99,2110.77,2747.22,PRJ0196,RES00770,Analyst,5.63,90.16,507.6,Submitted,2024-01-24,False,,0.0,0.0
ORD009455,2023-09-27,CUST01973,East,Mid-Market,Software,Antivirus,3,755.12,2265.36,1855.42,409.94000000000005,PRJ0033,RES01133,PM,5.27,165.39,871.61,Submitted,2023-10-27,True,PO42867,0.0,0.0
ORD009456,2023-10-19,CUST01811,North,Mid-Market,Furniture,Shelf,3,687.31,2061.93,1368.85,693.0799999999999,PRJ0473,RES00018,Consultant,6.25,33.26,207.88,Submitted,2023-11-18,False,,0.0,0.0
ORD009457,2024-03-28,CUST00491,East,SMB,Office Supplies,Paper,3,1337.09,4011.27,3088.82,922.4499999999998,PRJ0367,RES00784,PM,2.26,39.28,88.77,Cancelled,,False,,0.0,0.0
ORD009458,2024-12-15,CUST00015,North,SMB,Electronics,Tablet,3,1652.38,4957.14,2407.71,2549.4300000000003,PRJ0129,RES00186,PM,12.07,138.31,1669.4,Submitted,2024-12-30,False,,0.0,0.0
ORD009459,2023-01-24,CUST01889,Central,SMB,Software,Analytics License,1,1070.2,1070.2,688.12,382.08000000000004,PRJ0261,RES00279,Consultant,20.49,228.79,4687.91,Submitted,2023-02-23,False,,0.0,0.0
